,description,file,id,len,name,label
944,"NZ_FQXZ01000070.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000070.1,1089,NZ_FQXZ01000070.1,Vibrio aerogenes
945,"NZ_FQXZ01000068.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000068.1,1662,NZ_FQXZ01000068.1,Vibrio aerogenes
946,"NZ_FQXZ01000067.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000067.1,4452,NZ_FQXZ01000067.1,Vibrio aerogenes
947,"NZ_FQXZ01000066.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000066.1,6487,NZ_FQXZ01000066.1,Vibrio aerogenes
948,"NZ_FQXZ01000062.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000062.1,9215,NZ_FQXZ01000062.1,Vibrio aerogenes
949,"NZ_FQXZ01000061.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000061.1,1952,NZ_FQXZ01000061.1,Vibrio aerogenes
950,"NZ_FQXZ01000060.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000060.1,11177,NZ_FQXZ01000060.1,Vibrio aerogenes
951,"NZ_FQXZ01000056.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000056.1,5917,NZ_FQXZ01000056.1,Vibrio aerogenes
952,"NZ_FQXZ01000072.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000072.1,1428,NZ_FQXZ01000072.1,Vibrio aerogenes
953,"NZ_FQXZ01000053.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000053.1,14798,NZ_FQXZ01000053.1,Vibrio aerogenes
954,"NZ_FQXZ01000052.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000052.1,13379,NZ_FQXZ01000052.1,Vibrio aerogenes
955,"NZ_FQXZ01000048.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000048.1,20257,NZ_FQXZ01000048.1,Vibrio aerogenes
956,"NZ_FQXZ01000047.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000047.1,23084,NZ_FQXZ01000047.1,Vibrio aerogenes
957,"NZ_FQXZ01000063.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000063.1,1371,NZ_FQXZ01000063.1,Vibrio aerogenes
958,"NZ_FQXZ01000020.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000020.1,5620,NZ_FQXZ01000020.1,Vibrio aerogenes
959,"NZ_FQXZ01000017.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000017.1,67412,NZ_FQXZ01000017.1,Vibrio aerogenes
960,"NZ_FQXZ01000028.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000028.1,4579,NZ_FQXZ01000028.1,Vibrio aerogenes
961,"NZ_FQXZ01000031.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000031.1,27860,NZ_FQXZ01000031.1,Vibrio aerogenes
962,"NZ_FQXZ01000069.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000069.1,4275,NZ_FQXZ01000069.1,Vibrio aerogenes
963,"NZ_FQXZ01000050.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000050.1,35273,NZ_FQXZ01000050.1,Vibrio aerogenes
964,"NZ_FQXZ01000014.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000014.1,180465,NZ_FQXZ01000014.1,Vibrio aerogenes
965,"NZ_FQXZ01000054.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000054.1,10520,NZ_FQXZ01000054.1,Vibrio aerogenes
966,"NZ_FQXZ01000001.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000001.1,97699,NZ_FQXZ01000001.1,Vibrio aerogenes
967,"NZ_FQXZ01000005.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000005.1,275127,NZ_FQXZ01000005.1,Vibrio aerogenes
968,"NZ_FQXZ01000035.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000035.1,123878,NZ_FQXZ01000035.1,Vibrio aerogenes
969,"NZ_FQXZ01000074.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000074.1,739,NZ_FQXZ01000074.1,Vibrio aerogenes
970,"NZ_FQXZ01000059.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000059.1,1093,NZ_FQXZ01000059.1,Vibrio aerogenes
971,"NZ_FQXZ01000002.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000002.1,29659,NZ_FQXZ01000002.1,Vibrio aerogenes
972,"NZ_FQXZ01000023.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000023.1,133516,NZ_FQXZ01000023.1,Vibrio aerogenes
973,"NZ_FQXZ01000064.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000064.1,1180,NZ_FQXZ01000064.1,Vibrio aerogenes
974,"NZ_FQXZ01000032.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000032.1,115887,NZ_FQXZ01000032.1,Vibrio aerogenes
975,"NZ_FQXZ01000041.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000041.1,75167,NZ_FQXZ01000041.1,Vibrio aerogenes
976,"NZ_FQXZ01000049.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000049.1,34754,NZ_FQXZ01000049.1,Vibrio aerogenes
977,"NZ_FQXZ01000004.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000004.1,88780,NZ_FQXZ01000004.1,Vibrio aerogenes
978,"NZ_FQXZ01000058.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000058.1,812,NZ_FQXZ01000058.1,Vibrio aerogenes
979,"NZ_FQXZ01000013.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000013.1,132421,NZ_FQXZ01000013.1,Vibrio aerogenes
980,"NZ_FQXZ01000007.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000007.1,392673,NZ_FQXZ01000007.1,Vibrio aerogenes
981,"NZ_FQXZ01000027.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000027.1,100015,NZ_FQXZ01000027.1,Vibrio aerogenes
982,"NZ_FQXZ01000026.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000026.1,61337,NZ_FQXZ01000026.1,Vibrio aerogenes
983,"NZ_FQXZ01000003.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000003.1,75437,NZ_FQXZ01000003.1,Vibrio aerogenes
984,"NZ_FQXZ01000006.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000006.1,143275,NZ_FQXZ01000006.1,Vibrio aerogenes
985,"NZ_FQXZ01000011.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000011.1,83365,NZ_FQXZ01000011.1,Vibrio aerogenes
986,"NZ_FQXZ01000016.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000016.1,31791,NZ_FQXZ01000016.1,Vibrio aerogenes
987,"NZ_FQXZ01000039.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000039.1,340201,NZ_FQXZ01000039.1,Vibrio aerogenes
988,"NZ_FQXZ01000018.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000018.1,61012,NZ_FQXZ01000018.1,Vibrio aerogenes
989,"NZ_FQXZ01000010.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000010.1,30784,NZ_FQXZ01000010.1,Vibrio aerogenes
990,"NZ_FQXZ01000046.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000046.1,405720,NZ_FQXZ01000046.1,Vibrio aerogenes
991,"NZ_FQXZ01000022.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000022.1,70834,NZ_FQXZ01000022.1,Vibrio aerogenes
992,"NZ_FQXZ01000030.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000030.1,98164,NZ_FQXZ01000030.1,Vibrio aerogenes
993,"NZ_FQXZ01000015.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000015.1,396077,NZ_FQXZ01000015.1,Vibrio aerogenes
994,"NZ_FQXZ01000034.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000034.1,26762,NZ_FQXZ01000034.1,Vibrio aerogenes
995,"NZ_FQXZ01000012.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000012.1,88996,NZ_FQXZ01000012.1,Vibrio aerogenes
996,"NZ_FQXZ01000044.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000044.1,110485,NZ_FQXZ01000044.1,Vibrio aerogenes
997,"NZ_FQXZ01000055.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000055.1,11456,NZ_FQXZ01000055.1,Vibrio aerogenes
998,"NZ_FQXZ01000008.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000008.1,17694,NZ_FQXZ01000008.1,Vibrio aerogenes
999,"NZ_FQXZ01000021.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000021.1,135907,NZ_FQXZ01000021.1,Vibrio aerogenes
1000,"NZ_FQXZ01000009.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000009.1,114177,NZ_FQXZ01000009.1,Vibrio aerogenes
1001,"NZ_FQXZ01000024.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000024.1,43690,NZ_FQXZ01000024.1,Vibrio aerogenes
1002,"NZ_FQXZ01000025.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000025.1,12773,NZ_FQXZ01000025.1,Vibrio aerogenes
1003,"NZ_FQXZ01000029.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000029.1,104631,NZ_FQXZ01000029.1,Vibrio aerogenes
1004,"NZ_FQXZ01000037.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000037.1,118998,NZ_FQXZ01000037.1,Vibrio aerogenes
1005,"NZ_FQXZ01000043.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000043.1,4061,NZ_FQXZ01000043.1,Vibrio aerogenes
1006,"NZ_FQXZ01000057.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000057.1,3361,NZ_FQXZ01000057.1,Vibrio aerogenes
1007,"NZ_FQXZ01000019.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000019.1,83212,NZ_FQXZ01000019.1,Vibrio aerogenes
1008,"NZ_FQXZ01000033.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000033.1,70056,NZ_FQXZ01000033.1,Vibrio aerogenes
1009,"NZ_FQXZ01000065.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000065.1,16001,NZ_FQXZ01000065.1,Vibrio aerogenes
1010,"NZ_FQXZ01000036.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000036.1,113071,NZ_FQXZ01000036.1,Vibrio aerogenes
1011,"NZ_FQXZ01000051.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000051.1,26764,NZ_FQXZ01000051.1,Vibrio aerogenes
1012,"NZ_FQXZ01000038.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000038.1,49720,NZ_FQXZ01000038.1,Vibrio aerogenes
1013,"NZ_FQXZ01000040.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000040.1,87931,NZ_FQXZ01000040.1,Vibrio aerogenes
1014,"NZ_FQXZ01000042.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000042.1,11771,NZ_FQXZ01000042.1,Vibrio aerogenes
1015,"NZ_FQXZ01000075.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000075.1,807,NZ_FQXZ01000075.1,Vibrio aerogenes
1016,"NZ_FQXZ01000045.1 Vibrio aerogenes CECT 7868, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900130105.1_Vibrio.aerogenes_CECT_7868_Velvet_Prokka_genomic.fna,NZ_FQXZ01000045.1,136945,NZ_FQXZ01000045.1,Vibrio aerogenes
1017,"NZ_FWWS01000040.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000040.1,124504,NZ_FWWS01000040.1,Corynebacterium glucuronolyticum
1018,"NZ_FWWS01000039.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000039.1,137065,NZ_FWWS01000039.1,Corynebacterium glucuronolyticum
1019,"NZ_FWWS01000033.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000033.1,1317,NZ_FWWS01000033.1,Corynebacterium glucuronolyticum
1020,"NZ_FWWS01000032.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000032.1,1405,NZ_FWWS01000032.1,Corynebacterium glucuronolyticum
1021,"NZ_FWWS01000031.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000031.1,1716,NZ_FWWS01000031.1,Corynebacterium glucuronolyticum
1022,"NZ_FWWS01000028.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000028.1,3781,NZ_FWWS01000028.1,Corynebacterium glucuronolyticum
1023,"NZ_FWWS01000027.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000027.1,6847,NZ_FWWS01000027.1,Corynebacterium glucuronolyticum
1024,"NZ_FWWS01000026.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000026.1,8081,NZ_FWWS01000026.1,Corynebacterium glucuronolyticum
1025,"NZ_FWWS01000025.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000025.1,9286,NZ_FWWS01000025.1,Corynebacterium glucuronolyticum
1026,"NZ_FWWS01000023.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000023.1,10619,NZ_FWWS01000023.1,Corynebacterium glucuronolyticum
1027,"NZ_FWWS01000036.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000036.1,1694,NZ_FWWS01000036.1,Corynebacterium glucuronolyticum
1028,"NZ_FWWS01000008.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000008.1,49280,NZ_FWWS01000008.1,Corynebacterium glucuronolyticum
1029,"NZ_FWWS01000005.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000005.1,78826,NZ_FWWS01000005.1,Corynebacterium glucuronolyticum
1030,"NZ_FWWS01000004.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000004.1,82748,NZ_FWWS01000004.1,Corynebacterium glucuronolyticum
1031,"NZ_FWWS01000003.1 Corynebacterium glucuronolyticum strain DSM 44120, whole genome shotgun sequence",/data/genomes/GenSeq_fastas/test/GCF_900176155.1_IMG-taxon_2529292557_annotated_assembly_genomic.fna,NZ_FWWS01000003.1,105186,NZ_FWWS01000003.1,Corynebacterium glucuronolyticum
